text,happy,depressed,surprised,angry,neutral
"응, 나는 그거는 들어, 딱 생각해 근데 좀 음 좀 썸 같은 거, 그니까 좀 지나간 그런 사람들은 응 다 별로였던 거 같애, 그냥.",0,0,0,0,1
"혼자 갑자기 일어나, 그러다가 수현아 자 그러면 또 누워.",1,0,0,0,0
"그리고 무한도전은 아니 GD지, 가요제는.",1,0,0,0,0
"응, 그러게요.",0,0,0,0,1
"응 나도 약간 그런 공공시설에 좀 많이 느꼈던 거 같애, 꼰대.",0,0,0,0,1
우리 미술 하는 막 그 열아홉 살짜리 애들은 반지하 방에서 막 세 명 네 명씩 이렇게 살고.,0,0,0,0,1
진짜로 침을 뱉고 있었던 거지.,1,0,0,0,0
그래서 아  이럴 땐 이렇게 했으면 됐겠  됐겠구나 이러면서 이제 나중에 나중에 좀 더 친구한테 도움을 받아야 되겠단 생각이 많더라고.,0,0,0,0,1
 어어 저도 가수 좋아하거든요.,0,0,0,0,1
내가 진짜 웃겼던 경험 한 번 말해주께.,1,0,0,0,0
자전거 여행을 갔다 왔어 자전거.,0,0,0,0,1
"응, 그니까 다행히 집은 잘 찾아 오는데 조금 술을 많이 먹으면 잠꼬대가 심해지니까 알아서 나가서 잤으면 좋겠다. l/",1,0,0,0,0
이 내 친구가 이런 어플을 썼다는 것부터 신기했고 이걸 한.,1,0,0,0,0
"  내가 꼰대를 싫어해서 나도 꼰댄가 이 생각 하면서 테스트, 아까 같이 했지?",0,0,0,0,1
응 아 물론 나도 걔 때문에 상처를 많이 받았지만 상처를 받은 게 있지만 그게 너무 좀 켰어.,0,0,0,0,1
어으 난 소연 아빠가 그래도 예전에 이제 사범일을 했잖아.,0,0,0,0,1
그치 보통 뒷자리 나란히지.,0,0,0,0,1
N/ 내가 일단 잠꼬대 내가 안 하거든.,0,0,0,0,1
 어느 정도 느끼기에는 왜냐하면 막  새로운 사람들 만날 기회가 엄청 많은데 그럼 내가 먼저 다가가는 걸 잘못하는 편이니까 막 더 친해지고 그런 게 남들보다는 더 느리지.,0,0,0,0,1
그래서 나도 이렇게 다른 그 사람을 보면서 참 나도 저 사람처럼 돼봐야겠다.,0,0,0,0,1
난 그런 거 같아.,0,0,0,0,1
일어나서.,0,0,0,0,1
그냥 진짜 세 달 동안 그냥 아 잘 자 하고 했는데 뜬금없이 그냥 잠수 당한겨 이게 맞나 싶더라고. l/,1,0,0,0,0
"어 어느 쪽이야, 여보는?",0,0,0,0,1
그런 건데 난 진짜 처음에는 아 좀 안 하면 안 되겠냐 좀 싫다 근데 알겠다면서 계속하고 있는 거야.,0,0,0,1,0
"응, 보고 싶어.",1,0,0,0,0
약 나도 모르게 한 번씩 나와.,0,0,0,0,1
"그래서 이제 지는 사람이 깨는 거지, 자다가. l/",1,0,0,0,0
그래서 빨리 돈 벌어서  빨리 돈을 벌어야 될 거 같애 그래서.,0,1,0,0,0
내가 처음 사고나 본 게 중학교 때 이제 자전거를 타고 가고 있는데 이제 나 이제 코너길에서 옆을 인제 보고 있었던 거야.,0,0,0,0,1
" 어떻게 정의할 수가 없을 거 같애요, 이거는 철학적으로 가능  뭔가 이제 자기 스스로 해주지 않을까라는 그냥 생각이 드네요.",0,0,0,0,1
와 진짜 미친 거 아니야 그거는?,0,0,0,1,0
 혹시 알고 있니? l/,1,0,0,0,0
"어, 다 크게.",1,0,0,0,0
강제로 인제 2년 동안 끌려가면은 그건 받는 게 당연한 거고 나는 그렇게 생각을 해.,0,0,0,0,1
"막 거기 수그리고 있으라 그러고 누가 웃고 떠드냐 그러고 솔직히 그게 꼰대의 표본이라고 생각해, 그런 사람들이 사회에 나가면 진짜 그냥 걍 꼰대지.",0,0,0,1,0
 떠나실까 봐.,0,0,0,0,1
어 그지 그지.,0,0,0,0,1
AI 애완동물은 긍정적이다?,1,0,0,0,0
"어 유재석이 혼자 스파이처럼 행동하고 다니고 그런 것도 되게 재밌더라고, 밥 먹을 때 볼, 보면.",0,0,0,0,1
무한도전 재밌었는데 나는 그 가요제 할 때 너무 좋았는데.,1,0,0,0,0
지금이니까 웃으면서 얘기하지.,0,0,0,0,1
l/ 맞아 거기서도 진짜 웃긴 거 많았는데 어 대박이야.,1,0,0,0,0
 그래서 생각도 되게 젊으시고 그래서 그런 경험은 없어.,0,0,0,0,1
신기하네.,0,0,0,0,1
와 간 쫄려 진짜.,1,0,0,0,0
아 그건 아니지 응.,0,0,0,0,1
" 근데  어쩌다 보니까 근데 조, 되게 잘하는 반을 어 운 좋게 들어간 거야.",0,0,0,0,1
N/ 아 신서유기 재밌지 어.,0,0,0,0,1
아 목소리를 등록한 거야?,0,0,0,0,1
와 그 봉투 접는 거는 힘든 일이 아니잖어.,0,0,0,1,0
AI가 동생은 아니다.,0,0,0,0,1
"어 어 말이 다 효자지, 다들 어 효녀 효모지 어.",0,0,0,0,1
" 어 나도 지금 앞에 거 다 사라졌어, l/ 엄청. l/",1,0,0,0,0
근데 그 모든 사람이 그러지 않나?,0,0,0,0,1
모르겠다. l/,0,0,0,0,1
 약간 개인주의가 많아 가지고 응 딱히 터치도 안 하잖아.,0,0,0,0,1
응 나빴지.,0,0,0,0,1
  예예  그런 대화를 진짜 많이 하죠.,1,0,0,0,0
l/ 지 맘대로네.,1,0,0,0,0
아 그건 좀 그렇지.,0,0,0,0,1
"어 그랬, 참 신기하지?",1,0,0,0,0
나는 이제 그거죠.,1,0,0,0,0
"어, 그렇진 않아. l/",1,0,0,0,0
그 미국 사이비 종교애들.,0,0,0,0,1
그럼 나아?,0,0,0,0,1
"아 근데 그게 맞긴 한 거 같애요, .",0,0,0,0,1
"그치, 나도 약간 비슷한 일화가 있긴 해. ",0,0,0,0,1
엄청 안 돌아가.,0,0,0,0,1
우리의 생활 같은 것들이나 그런 것들이 사라지고  뭐 결과적으로는 이제 사람들이 너무 편하게 생활하다 보니까 그런 쪽에서 한편으로는 뭐 그런게 좋은 부분이 있다 라면 또 안 좋은 부분도 당연히 충분히 생길 거라고 난 생각이 들거든.,0,0,0,0,1
뭐 하는 거야.,0,0,0,0,1
아 이번 연도 1월에 내가 광주 출신이잖아.,0,0,0,0,1
맞아 그걸 어떻게  해. l/,0,0,0,0,1
l/ 철의 조건인가.,1,0,0,0,0
 근데 나는 부모님하고 추억은 별로 그렇게 많이 있지는 않은 거 같고 뭐 아빠가 막 아빠랑 엄마랑 다 농사만 짓고 그냥 일만 했으니까.,0,0,0,0,1
난 똥차 하면은 족저 근막염 밖에 생각이 안 난다.,1,0,0,0,0
거기에 뭐 사랑해 뭐 이렇게 하면 아아옹 뭐 이런 게 나와.,1,0,0,0,0
근데 그거를 다 엄마도 그랬고 뭐 전 여자친구도 그랬고 친구들도 그랬어.,0,0,0,0,1
그럴 때 휘는 엄마 밥 같은 거 그리운 적 있어?,0,0,0,0,1
가방 가방 주면서 내가 그냥 그냥 웃으면서 가서 이렇게 줬거든 아무렇지 않게 그랬더니 그게 화가 났나 봐 자기는.,1,0,0,0,0
 그럼 뭐라고 하셔.,0,0,0,0,1
 보니까 거짓말을 친 거였드라고.,0,1,0,0,0
그때 좀 그랬던 거 같애.,0,0,0,0,1
아니 근데 그럼 남은 건 어떻게 어떻게 됐어? 어허허허 반납했어? 흐흐흐흐.,1,0,0,0,0
어 굳이  어. l/,1,0,0,0,0
" 조용, 종이 좀 갖고 와 보라고.",1,0,0,0,0
 니도 너도 전에 뭐 오버워치 하다가 잤잖아. l/,1,0,0,0,0
"잘 시간대 있잖아, 잘 시간 때.",0,0,0,0,1
근데 이제  교회 오빠랑 이제 밤에 막 손 잡고 다니고 이걸 다른 사람이 봐가지고 헤어졌지.,0,1,0,0,0
 딸이 딸이 더 잘할 텐데.,1,0,0,0,0
"작은 불이, 불이, 불이지만 어 너무 자주 일어나고 어 큰 불도 한 번씩 크게 터지고.",0,0,0,0,1
이거 우리 영상을 누구한테 보여주는 거야?,0,0,0,0,1
영상 보고 어땠어?,0,0,0,0,1
"요즘 많이 골지,  힘들다고.",0,0,0,0,1
"너무 어이가 없는 게 사실 요새 사람들이 다 이 내 개인적인 생각인데 좀 예전보다 더 이기적인 점점 어 개인주의적으로 변하고 있잖아, 사회 자체가.",0,0,0,1,0
근데 이제 굴러가지고 차 한 세 대 찌그러뜨리고 이제 방향 틀어서 도로 쪽으로 가는데 그 반대쪽으로 가서도 또 차 찌그러뜨리드라고.,0,0,0,0,1
아니 그거는 그냥 핑계야 어 그냥 지 성격이 그런 건데 그렇게 이야기  하는 거라니까?,0,0,0,1,0
" 화재도 많이 안 나, 사고도 별로 그렇게 없어, 지진도 별로 없어, 딱 보면은.",1,0,0,0,0
나는 꼰대 짓은 안 하지.,0,0,0,0,1
"너 우리 팀에서는 나 빼고 다 잠꼬대 하나씩 다 갖고 있어 가지고  나는 잘 때 좀 깊은 잠을 못 잔 편이지, 자더라도.",0,0,0,0,1
 원래 아무도 안 골았는데.,0,0,0,0,1
아니 딱히 없는 것 같은데?,0,0,0,0,1
"그때 뭐 무시하고 지나가면 돼, 어. ",0,0,0,0,1
" 그 그게 너무 웃기더라고요, 지금 생각해 보니까 더 웃기네. l/",1,0,0,0,0
그런 것도 있고.,0,0,0,0,1
어어 그런 일을 해야 하나 내가 굳이 내가 지금 이렇게 돈  이 몇 푼 벌자고 욕 뭐 어린놈의 새끼 다 들으면서까지  너는 학교 학굔 없어?,0,0,0,0,1
그니까 아까 그 엄청 흔들리고 있는데 계속 자고 있는 사람 보면서  어 난데. l/,1,0,0,0,0
나 진짜 아껴주고.,1,0,0,0,0
그랬더니 갑자기 토를 하면서 일어나는 거야.,0,0,0,0,1
"근데 나는 어느 순간 그냥 안 고는 것 같드라, 코골이는.",0,0,0,0,1
응 내가 생각하는 꼰대의 특징은 l/ 으으음.,0,0,0,0,1
l/ 헤어져야지.,0,0,0,0,1
l/ 그 사람이랑 상종을 안 해.,1,0,0,0,0
l/ 아 근데 진짜 쪽팔려서 못하겠던데.,1,0,0,0,0
어 몽유병인 거지.,0,0,0,0,1
 어 젊 어 젊은 사람 그 한국 사람 중에는 내가 제일 어리잖아. ,0,0,0,0,1
내가 애완견 애완견 반려견을 키웠는데 뽀삐가 있어.,0,0,0,0,1
그 일 때문에.,0,0,0,0,1
어 좀 슬퍼.,0,0,0,0,1
어 평소에는 그렇지만은 이제 보통 술을 많이 먹으면. l/,1,0,0,0,0
l/ 맛있었지. l/,1,0,0,0,0
 그래서 처음에는 어 아니 처음에는 내가 보고 답변을 안 해줬지.,0,0,0,0,1
어 너무 소리를 너무 웃기게 잘 내는 거. l/,1,0,0,0,0
 근데 나는 이 진짜 노래만 나올 줄 몰랐지. l/,1,0,0,0,0
 이제 마이크로 막 아아 기가지니 l/ 아 그런 거 좀 많더라.,1,0,0,0,0
그거 자꾸 켜져서 짜증 나. l/,1,0,0,0,0
"아아 네 역시 역시 해병대시네요, 네.",1,0,0,0,0
l/ 아니 그게 아니고 뭐 내가 막 좋아했는데 이렇게 막 차이거나 이런 쪽이 아니였었어서 그런가.,1,0,0,0,0
 그러니까 헤어지고 나서 그 프로필에 이렇게 올라왔다 이런 말이야?,0,0,0,0,1
3개월 있으면서 수술도 하고 근데 수술이 너무 힘들었어.,0,0,0,0,1
"아 아 좋죠 좋죠,  네.",1,0,0,0,0
 아아 다행이네.,0,0,0,0,1
아 진 짠하다.,0,1,0,0,0
참 그 부분이  참 힘들 것 같다라니까.,0,0,0,0,1
어떤 일이야?,1,0,0,0,0
 소름인데?,0,0,0,0,1
그니까 이제 뭐 이제 특히 이제 생일이 하필이면 또 추석 명절이시거든요?,0,0,0,0,1
아 그래가지고 우리 정신없이 도망 나온 기억이 있네 진짜.,1,0,0,0,0
 그  막 대학교 처음 들어 와서 이제 막 학생회 활동하고 과 동아리 활동하고 이렇게 했는데 학생회가 주로 술을 되게 자주 먹었었거든.,0,0,0,0,1
오빠 얼마 전에도 자다가 갑자기 그 같이 있었는데 갑자기 가지 말라고 그랬었잖아.,1,0,0,0,0
근데 연예인 통틀어서 뭐 유재석 제일 좋아해가지고  너는 뭐 .,1,0,0,0,0
요새 막 신입생 애들이나 1학년 애들이 인사 안 하면 아 나 때는 선배들한테 만나면 달려가서 인사했는데 요새 애들은 뭐 하냐 이러면서.,1,0,0,0,0
그래서 난 나도 뭔가 이렇게 처음에는 차에 치이지도 않고 해가지고 그 사람 연락처를 안 받으려 했거든.,0,0,0,0,1
 불쾌했던 거.,1,0,0,0,0
"응, 근데 어떻게 보면 자기들이 지금 해달라는 식으로 해줬는데 이래돼도 불만 저래돼도 불만.",0,0,0,0,1
"그니까 그게 그거잖아, 그 코일이 그게 밀도가 진짜 장난 아니어가지고 그래가지고 화물차들 그 그 넓은 화물차들이 그 코일 하면은 끽해봐야 아 한두 개 많아 봐야 두개?",0,0,0,0,1
"응응, l/ 해먹으면 되는데. l/",1,0,0,0,0
그러니까 걔네가 귀여운 거지.,0,0,0,0,1
근데 저번에 그  회사 다녔잖아.,0,0,0,0,1
평택은 시골 부분이 많아.,0,0,0,0,1
그니까 그 무슨 말 무슨 말인지 알지.,0,0,0,0,1
이제 저한테 그렇게 하시는 분도 있었고.,0,0,0,0,1
 어 내 생각인데 뭐 많이 도와줄려고도 하고 막 그러다 보니깐은  근데 어떻게 보면 추억이 있다?,0,0,0,0,1
나는 길 가다가 모르는 사람한테 그런 경험 되게 많았던 거 같애.,0,0,0,0,1
  그래갖고 같이 좀 웃자고 막 내가 막 이랬었거든.,1,0,0,0,0
 그래서 혼자 막 어우 이러면서 귀 막 막고 있고 그러다가 이제 어느 정도 얘기하고 있었는데 갑자기 나와가지고 아직도 안끝났녜.,0,0,0,0,1
 그래가지고 딱 첫 휴가 때 그거 먹는데 진짜 눈물이 딱 앞을 가리면서 진짜 그 한두 그릇 먹었나 내가? l/,1,0,0,0,0
근데 우리 엄마는 맨날  뭐 맘에 안 들면은 그 이유를 완전 자세하게 말해줘.,0,0,0,0,1
l/ 아 헤이 카카오가 컸어.,0,0,0,0,1
응 체육대회 뭐 참여 안 할 때 뭐 했지?,0,0,0,0,1
이게 꿈으로도 조금  덜 나타나게 할려면 애들도 좀 미디어에 노출되는 시간이 좀 줄어들어야 될 거 같고 응.,0,0,0,0,1
너 머리 염색했을 때 어른들은 다 엄청 반대했잖아.,0,0,0,0,1
그 선생님이 다 하이 빅스비 하이 빅스비 이러고 다녔는데 그 걸린 애들이 학교에서 걸린 애들이 이거 갤럭시만 하기 너무 불공평하다 시리도 불러달라 해가지고 l/ 시리도 불러가지고 그렇게 한 한 명 또 잡혔다고 페북에 올라온 거 봤어?,1,0,0,0,0
어 내 생각이야.,1,0,0,0,0
 내가 자면서 사람들이 긴장이 풀리면 모든 곳에서 l/ 소리가 나잖아. l/,1,0,0,0,0
눈물 예약.,0,0,0,0,1
그래서 엄마 아빠랑 잘 때 불편해.,0,0,0,0,1
"응, 나는 예전에 이제  그 그 나 군대 전역하고 나서 나왔는데 집에서 그거를 애들이랑 집에서 밥을 먹었어.",0,0,0,0,1
 아빠도 그러시더라구요.,0,0,0,0,1
"근데 어느 날 갑자기 연락을 안 해, 잠수를 타는 거야.",0,0,0,0,1
"응, 모범을 보여야 된다?",0,0,0,0,1
 그래서 내가 야 조용히 해라 잠 좀 자자했는데 대꾸를 안 하고 계속 노래를 불러.,0,0,0,0,1
"응, 무한도전.",0,0,0,0,1
근데 쟤는 누가 봐도 쟤는 뭐지 어 쟤는 뭐지 하는 사람이 왜 이거 이렇게 안 해 이러면은 누가 막 막 받아들이겠어?,0,0,0,0,1
그니까 나도 신랑 신랑도 딱 이제 힘들게 막 아주 파김치처럼 되고 오면은 오늘도 고생했네 이러고 이제 나도 뭐가 됐든 볼일 보고 뭐 하고 이제 뭐 블로그 같은 거 하고 뭐하고 하면은 뭔가 되게 열심히 하루를 한 거 같은데 나는 뭐 보이진 않아. l/,0,0,0,0,1
일어난 줄 알고 딱 보다가 어 이게 잠꼬대인가.,1,0,0,0,0
차를 바꿔줄 테니까 어 그 월급을 나한테 반납을 해라.,0,0,0,0,1
 나 이번에 울산 그 화재 난 거 보고 되게 놀랬거든.,0,0,0,0,1
"아 그치, 아 그때 그렇게 됐 됐다고.",0,0,0,0,1
"어 내 하도 맨날 얘기했잖아, 효자라고 그렇게 효자일 수가 없다고.",0,0,0,0,1
"응, 어 맞아 이수근 되게 예능에 재밌게 나오더라.",0,0,0,0,1
 내가 스물두 살이었으면 좋겠어. l/,1,0,0,0,0
 근데 어 아 나는 그 또 이런 거 있잖아.,0,0,0,0,1
어 살면서 한 번도 안 해봤어.,0,0,0,0,1
응 나는  어머니가 해줬던 음식 중에서 좋았던 거는  내가 항상 뭐든 잘 먹었긴 했는데 유독 좋아하는 음식이 있었어.,0,0,0,0,1
뭔가 누구나 진짜 안 공감하는 사람이 없을 거 같애요.,0,0,0,0,1
그래갖고 다 이제 처리해 주고 할아버지가 얘기를 들어보니까  좀 혼자 사시고 내가 도망갈까 봐 계속  너무 오바해서 화를 막 내시더라고.,0,0,0,1,0
"10년 전만 해도 아시아에서 왔다 하면 무조건 차이니스 중국인이었거든, 아니면 일본인.",0,0,0,0,1
난 너무 그게 너무 안타깝더라고.,0,1,0,0,0
"난 난 진짜 이거 우리 아빠가 코를 엄청 심하게 골아, 여기 뼈가 약간 휘어서 그렇대.",0,0,0,0,1
못 본 거 같애.,0,0,0,0,1
"언제나, 얼마 전에도 했잖아.",0,0,0,0,1
" 어 그게 그거였어, 축구 프로였어.",1,0,0,0,0
 근데 우리는 어쨌든 그 말 듣고서 간 건데 오히려 안 온 애들한테 화난 거를 우리한테 막 화내면서 그러니까 아니 진짜 저 새낀 저 친구는 인성이 약간 문제가 있나 하자가 있나  그런 식으로도 생각하고.,0,0,0,1,0
어 암튼 l/ 아무튼 기가 지니 그거 보니까 우리도 이제 군대에 있을 때 들어왔었잖아.,0,0,0,0,1
요새 군대 좋아졌다더니만.,0,0,0,0,1
근데 그래도  다행히 크게는 안 다쳤어.,0,0,0,0,1
"자주 가위를 눌렸어, 내 그 방이 안 좋은가 봐.",0,0,0,0,1
제육볶음?,1,0,0,0,0
그래서 그 송 뭐지? ,0,0,0,0,1
"l/ 근데 애들이 안에서 나를 아무도 걱정을 안 하는 거야, 그래가지고 l/ .",1,0,0,0,0
l/ 그게 다야? 그게 다야? l/,1,0,0,0,0
"그 맞어, 그런 거 같애.",0,0,0,0,1
그건 예의가 아니지.,0,0,0,0,1
그때 어차피 다 먹지도 못하는 건데.,0,0,0,0,1
그 런닝맨도 요즘에 그 약간 레전드 편들 알아?,0,0,0,0,1
 그러고서는 이제 나 근무하는 곳으로 해가지고 보냈는데.,0,0,0,0,1
 런닝맨 재밌지.,0,0,0,0,1
아 음 걔네 얼마나 됐는데 같이 있는지가.,0,0,0,0,1
거의 뭐 진탕 드셨더라고.,0,0,0,0,1
